Wall time,Step,Value
1746418864.8705266,113,0.9590446949005127
1746418936.329419,114,0.9603658318519592
1746419008.560352,115,0.9593495726585388
1746419081.6196597,116,0.9642276167869568
1746419153.16254,117,0.9592479467391968
1746419223.834305,118,0.9614837169647217
1746419294.608497,119,0.9565040469169617
1746419365.6474717,120,0.9617885947227478
1746419437.194482,121,0.9640243649482727
1746419508.1449566,122,0.9617885947227478
1746419580.5288272,123,0.9657520055770874
1746419652.1934156,124,0.9636178612709045
1746419724.8224902,125,0.9665650129318237
1746419797.6580703,126,0.9658536314964294
1746419868.7221863,127,0.9629064798355103
1746419939.24009,128,0.9691057205200195
1746420010.7746055,129,0.9656503796577454
1746420083.4104366,130,0.9689024686813354
1746420154.4071808,131,0.9660568833351135
1746420224.4456286,132,0.9641259908676147
1746420294.6858127,133,0.9656503796577454
1746420364.1203008,134,0.9691057205200195
1746420435.096361,135,0.9669715166091919
1746420506.9690337,136,0.9668698906898499
1746420577.3474627,137,0.964837372303009
1746420646.7956362,138,0.9686991572380066
1746420716.3789358,139,0.9664633870124817
1746420787.3683646,140,0.970325231552124
1746420856.7874055,141,0.9688008427619934
1746420926.3799243,142,0.970223605632782
1746420995.6472375,143,0.9708333611488342
1746421066.048466,144,0.9696138501167297
1746421136.153441,145,0.9716463685035706
1746421205.4565382,146,0.9700203537940979
1746421275.8979213,147,0.9710366129875183
1746421347.6220756,148,0.9691057205200195
1746421418.1016197,149,0.9705284833908081
1746421489.9549088,150,0.9707317352294922
1746421562.6770804,151,0.9735772609710693
1746421632.5206623,152,0.9720528721809387
1746421703.7380455,153,0.9709349870681763
1746421773.7971008,154,0.9736788868904114
1746421843.3666728,155,0.9697154760360718
1746421914.059668,156,0.9697154760360718
1746421984.2632618,157,0.9705284833908081
1746422053.233215,158,0.9718496203422546
1746422122.799978,159,0.9722561240196228
1746422193.8734915,160,0.9740853905677795
1746422264.3873906,161,0.9737805128097534
1746422334.6467507,162,0.9743902683258057
1746422403.9872267,163,0.9742886424064636
1746422476.3124774,164,0.975304901599884
1746422575.4677618,165,0.9748983979225159
1746422654.938976,166,0.9713414907455444
1746422724.8939562,167,0.9742886424064636
1746422796.930331,168,0.9764227867126465
1746422874.051716,169,0.9741870164871216
1746422944.4660265,170,0.972662627696991
1746423014.5541742,171,0.9761179089546204
1746423084.5082967,172,0.9716463685035706
1746423155.4942515,173,0.9754065275192261
1746423225.9210727,174,0.9762195348739624
1746423298.339434,175,0.9732723832130432
1746423369.3208034,176,0.9774390459060669
1746423439.5554495,177,0.9771341681480408
1746423510.407943,178,0.9761179089546204
1746423580.7647269,179,0.9779471755027771
1746423652.8823025,180,0.975203275680542
1746423724.0685887,181,0.9781504273414612
1746423794.4164746,182,0.9768292903900146
1746423863.8504689,183,0.9775406718254089
1746423934.22715,184,0.977743923664093
1746424005.7086105,185,0.9766260385513306
1746424076.4329238,186,0.9767276644706726
1746424149.0645258,187,0.9774390459060669
1746424222.6791604,188,0.9765244126319885
1746424296.9181042,189,0.977743923664093
1746424370.2073998,190,0.9784553050994873
1746424443.1246629,191,0.9767276644706726
1746424513.796204,192,0.9787601828575134
1746424583.2156284,193,0.9793699383735657
1746424653.1130044,194,0.9790650606155396
1746424723.102883,195,0.9786585569381714
1746424794.153119,196,0.977743923664093
1746424865.1519077,197,0.9799796938896179
1746424936.564551,198,0.9773374199867249
1746425011.550272,199,0.9768292903900146
1746425083.620517,200,0.9770325422286987
